business_id,date,review_id,stars,text,type,user_id,cool,useful,funny
aBjgE5pLhtz4RGGR-IWpGA,2012-08-13,LAXS5fIoyHBmRe-gJxUcQA,3,"Too bad about Mandalay Noodle World.]Maybe if they had stressed better service and played up the Burmese aspect they would have had better luck.]Who knows?

Betito's moved in, and they're okay.]The wife and I stopped in yesterday.]I had a carne asada torta and a taco and both were about average.]Their hot salsa took it up a notch though.]My wife had something with diablo in the name (sorry, I'll have to look at the menu when I get home) and loved it.]They do the usual menudo on weekends and the whole place is more or less along the lines of a Filiberto's--not that there's anything wrong with that.]The whole bill was less that $20, so prices are good.]

Clean enough place, cheap, food is okay, and service is adequate.]I would not go out of my way to get there, but if it is in your neighborhood it is worth a try.]I'll probably stop here from time to time.",review,1wMGLaMIH7CcmJ2htS1rmw,1,1,0
08Z_Zzp8PyEmWWpYurIO-Q,2012-03-07,skfhecYPk8vURCcrfTWtUg,4,"Excellent service and food.

Very clean.

Friendly folks.

Beautiful patio",review,dCrd49_lbC3YAgTOZZwYmg,0,0,0
K13dEvg4uimGQ1OcE5vGZA,2010-09-19,H8Uhlrj1bEaAgK5J9SomPw,4,"This is my 2nd time to this AMC.][I like it!  It is huge and clean.][The wait for tickets were quick and they have it set up that it is a hotel check in.][Not behind a bullet proof pawn shop set up.][LOL!  The concession area was huge with mutliple lines open.][Not much of a wait either.][

Walked into theater #10, not too shabby.][Pretty big screen and clean seats.][The speakers sounded great.][I had a great time.",review,_PzSNcfrCjeBxSLXRoMmgQ,0,0,0
c0RSs2KYK5Y-ZlSrNq9LyA,2012-03-10,QESrotRf2_9329fpBgKvsw,5,"I have been here several times now and have never had a bad experience yet.][Good food, good service; no complaints.][ Still have never made it here for happy hour, but their specials during that time seem like quite a deal.][The staff are always friendly and seem to remember us from one visit to another.][I've only ever eaten sushi here, but they have a lot of other menu items that I would like to try at some point, but I always turn to the sushi as it has always been good and fresh.][I would recommend trying this restaurant.",review,psBJOZfXxUPHmF8mi8G0pw,1,2,1
odhXwWaYZvD_icIN6f_DbA,2012-09-19,ygVApLq3sbc_U-Y9zFWRdQ,3,Affordable and good.][Clean restaurant.][Will return.,review,_tBu-2i9uT6LFxh-TyEOHA,0,0,0
uxoibUaXA-lRXM37ZV8Bsg,2008-12-20,OUhKpg-1LG7bpyxHLtbJDQ,1,"Absolutely horrendous.][This post office will lose your mail (repeatedly), laugh about it to your face, lie about it, blow it off, make it seem like it's your fault and make you wish you had sent it UPS.",review,VKiWDL608wBRQtk05ts59g,0,3,1
87EXGxQk0nrM41NCfB1HTQ,2011-06-19,XGZzqC_pPOwqO5QZhHdBNw,2,"I'd love to give these guys a better review, because they were very friendly and professional.][However, I was very dissapointed with the service I received.][I'll type the one sarcastic comment that I can't get out of my head and then I'll get to the more substantial feedback.][I thought a detail was supposed to be a little more DETAILED.

Here are the positives, because I want to give credit where credit is due.][The guys come to you and are very polite.][They were a little delayed, but called to let me know which I appreciated.][Also, they do a great job at steam cleaning the carpets and the exterior wax job was awesome.

On to the negatives.][When I came out to see the work they did, I immediately noticed several smudges in the interior which they cleaned after I pointed them out.][Also, I noticed a scratch on the passenger side leather seat and a hole punched in the carpet near the pedals.][Anyone who knows me knows that I am a DETAIL oriented person.][Those defects were not present in my car prior to this job.][To add to this bit of a let-down, a day later my boyfriend and I noticed that they didn't even touch my trunk!  They didn't even bother to vacuum it out!

When you advertise on your website ""showroom quality,"" I expect showroom quality.][Overall review: good job on the exterior, attention to detail in the interior was very poor.][I am really dissapointed that the attention to detail just wasn't there.][I was expecting so much more from a detail job.",review,XYVfcuxJ4x805zIWvJ17MA,0,1,0
V3lQtk1LgwAEcF9j-BzchA,2012-10-23,ExhhNpUulh2Yjog-nb6O7A,5,"I'm from Chicago so I'm picky with my pizza--this place does it right (NY style)! I love the ""hole in the wall"" feel.]Every customer that walked in was a regular which was a good sign.]I ordered the Mozzarella sticks and a large Monster Pie (Sausage, pepperoni, bell peppers, onion and cheese).]The mozzarella sticks took a little while to come out but they were cooked to perfection.]They also threw in a few garlic knots which was awesome.]The pizza was unbelievable--I think the crumbled sausage really did it! They have great deals like large pie & 20 wings for $20 which I definitely will be taking advantage of during football games on Sunday.]Glad to have found a new place where I can also be a regular!",review,LZxnr-c-VsG0N4Ef-9iAyg,0,0,0
F1I_TEBT4Wpj0eDsoXKk3w,2012-12-10,BswsfdATKn9m2EiT-2_MZg,4,Very polite staff.]Did not wait very long to be seen.,review,efZh8TKpCz5AJTcuAnBxRA,0,0,0
wl51t6lT7leiX64SlkOx6g,2010-10-30,tCps1BXBR4ZUOF-uTxUBMw,1,"Other than the really great happy hour prices, its hit or miss with this place.]More often a miss.]:(

The food is less than average, the drinks NOT strong ( at least they are inexpensive) , but the service is truly hit or miss.

I'll pass.",review,WgdgOlb-OIwKxb1p4xWwRA,0,0,0
R3UFldNkrGqOsDgD_cw6bA,2011-09-17,Qp7lu-oy_cLz71bjLgpNjA,4,"Yes this is a chain but after traveling in Maui for a week and then coming back home to Kahlua Pork from Rumbi, I can honestly say that the Kahlua pork here is better than any of the places I ate it at in Hawaii.]Crazy huh? The Kahlua pork at Rumbi is so moist and tender and when its paired with some of their magnificent teriyaki sauce and Rumbi rice (rice cooked with coconut milk and beans), it is out of this world.]The Kahlua pork plate at Rumbi has lately been the first meal that comes to mind when I want comfort food.]This is a bit of a problem cause that is normally on a work day during lunch and after eating a meal of pork, rice, mac salad, and coleslaw, I am just down right exhausted and in dire need of a nap.]
I used to come here quite frequently but forgot about this place and I am not sure why.]Besides the Kahlua pork and Rumbi rice, I can say that their mac salad, sweet potato fries, and their beach burger are really good as well.]If you are looking for something different, yet tasty and satisfying, try Rumbi.]I think you will enjoy it.",review,mlBC3pN9GXlUUfQi1qBBZA,0,0,0
35uDzLpJlbSztgkJLtg1kw,2007-10-14,jUlDw4GmEsdv8mHqJ3wFfQ,4,"I like coming here when I want to pretend to read and then do some grocery shopping.][I say pretend to read becase, invariably, I start eaves dropping on people seated near me.][Usually these people are either a) real estate professionals on a lunch meeting or b) families with small children who are saying ridiculous things.][I've also run in to a guy my friend used to date while he is on a date...]that was pretty strange.][I like their salads, the breakfast sandwhich with feta, and the portobello sanwhich (on ciabatta, not the recommended bread).][I am in love with the sweet potato sandwhich, but it is huge.][I recommend ordering a half or sharing it...]even then it is a lot of sandwhich.][A scone will fill you up for the entire morning and afternoon.]

My mom requests a trip to ""the place next to the cool bookstore""  whenever she comes to town.][(p.s.][the cool bookstore is Changing Hands...]and I agree with my mom -- it is very cool.)",review,b60JsTGYbVqUGYbI81aOsw,1,0,1
NKSA0em3dHSGTyo6Eu-Waw,2010-05-26,b6hHEpYexHQ6LNhDLJ8Efw,3,"Service was faster than some of the other (but better) Indian restaurants I have been to in the area.]The food was so-so.]Nothing special.]I enjoy spicy Indian food, but the ""hot"" was not.]The only reason we ate there was the buy one get one free in the Phoenix area coupon book...]no that, was a good value.",review,YPk47NcyWSkk-541OxyzMQ,0,0,0
zp713qNhx8d9KCJJnrw1xA,2010-02-02,qyzPbUwY_QgqdEputNWk6g,5,"Perhaps it was foolish for me to give La Condesa only four stars at first, given the fact that I really liked it.][What can I say?  I'm critical by nature.][I knew I was going back soon, so I felt like I had to save the last for a return visit.][Well, it just got it.

This place is fantastic.][In fact, if CenPho lets this one go under, I will personally hold all of you responsible; watch out for a citizen's arrest if I ever see you.][However, that is unlikely to happen, because the food is damn tasty.][

Today, the Oaxaca black mole chicken taco had me swooning, topped with pickled onions; the chicken is tender and simmered in the lovely sauce.][The Soronan carne asada taco, char-grilled over mesquite charcoal is no slouch either; I'd rate it right up there with some of my favorites in town.][

Go to this place; I have a feeling I'll be here at least weekly.][When and if they ever get a beer/liquor license...probably more.",review,dQO0tQISZyb9L4d5ASnXyQ,16,17,9
St3jS0PnF1lulH1ggA4Jgw,2010-12-28,VyAIpPxEpMO581PoRB5G6A,5,Great place for brunch or to relax with a coffee.]Their hot chocolate is amazing.,review,UHxBIipD-7xb60CGB8rOuQ,0,1,0
hW0Ne_HTHEAgGF1rAdmR-g,2010-09-09,t5Hxl0agkS7p3vDnbl3Yyg,3,"I have been through plenty of airports around the world and I have to say that this one is on the better end.]It is easy to navigate, clean (from what I have experienced), and makes getting to and returning rental cars a breeze.]

As in most airports, those who are not used to recent travel REALLY hold up the security check line.]I would think they would want to be prepared and get through that check as quickly as possible and I held my breath when one young lady came back out in search of a 1 quart zip lock bag, fearing that we would have to evacuate the terminal for her breech, but we were all able to make our flights.]

A word to pet lovers who insist on traveling with their four-legged friends: allergies and asthma plague a large number of people and difficulty breathing caused by YOUR pet presents an unexpected glitch in their travel day.]

PLEASE CONSIDER LEAVING YOUR PETS AT HOME.]An unplanned trip to the ER as a result of YOUR inconsideration should be YOUR responsibility.]What do you say about that, health care providers??? 

In all my travels, this has been the only time I have been stuck behind the hairiest cat I have ever seen in my life because its owners had more baggage than humanly possible to manage.]Clueless to others distress as the owners, their pet left wheezing, sneezing, itching, gasping travelers in its wake.]Are you from Naperville?",review,gYIHSsoa260H544x9guLOg,2,2,3
MLPUSpkbWAvr9gJOELKqmQ,2011-03-24,hQUn4oL-6qnjma8indhLNw,2,"Went here for the first time a few weeks ago.]The owner was snoring when I walked in, so that was odd and kind of a turn off.]Their regular manicures are cheap- $10, but the experience overall was so-so.]It got busier as my manicure was going on, so it got a little better.]Parking is pretty bad..they have approx.]3 spaces.]Manicure was fine..have a range of OPI but all their polishes were jumbled together which I hate.]Overall, for a few dollars more there are better places, even down the street.",review,nH0YyEYTE7RMeAbeERrSQA,1,2,1
zDfaNgSYLn-TwquB5A6AaA,2012-09-14,1xrgXladKl8ukUsiyVU_kA,1,"Been here for many years but have seen a recent decline in quality service.]Felt scolded by the bartender today at lunch.]Felt disrespected as a customer.]Service sucks stay away.]""bad service = bad review""",review,pRw80rCPUTcBo2Zv5De1yQ,0,0,0
NN2qs5B713vM6BDcMyrg4A,2012-06-14,LFKXrB40LfFd16xtSuy7MA,5,"Hands down the best breakfast I've ever had, anywhere.]It definitely feels like home cooked breakfast.]I've never been to this place on the weekend when it isn't packed out the door.]I'm not the only person that loves this place!",review,aLTl_OkLo0BFRxdz1n6sYA,0,1,0
ho4Te6bO2tGs56h9PF2vuA,2011-06-27,WaXjxD6QcMBQQGOMnlGiYQ,3,"This is simply a poor substitute for the Los Dos Molinos in South Phoenix.][It is a pale shade of itself.][The salsa is spicy, but it doesn't have any of the same excitement.][I think its partly the downtown location in a strip mall, (not that 98% of restaurants in Phoenix aren't in strip malls).][But the Mexcian Pizza and Chicken enchiladas just didn't have the same loving kick and spice.][When you are craving Mexican downtown, this'll do in a pinch.][But make room and time to head out to the original deal, the one with 5 alarm salsa and huge patios.][Margaritas the size of one's head and bring a group of friends to indulge!",review,vhxFLqRok6r-D_aQz0s-JQ,0,1,0
sjCRI-lCh4KLO_RYQdlEeQ,2011-03-28,-qSWOLcNWhl0aLy-nadlKg,4,"Went there for a second time on Sunday.][The first time I came, I was underwhelmed.][I think the problem was that I went with only one other and this time I came with 5 others.][It was a beautiful Sunday afternoon and over pitchers of Sangria ($20.00 specials on Sunday) and copious amounts of food I rediscovered the restorative quality of good food and great friends.][Had serrano ham and manchego with quince paste, pollo colonial (my favorite), lamb with mustard and mint, pan con tomate, quail with lentils and chicken drumettes.][With the exception of the drumettes (which tasted like overly fancy buffalo wings), the rest of the food was exceptional.][Small portions, yes.][A smidge pricey yet, but the communal feeling of being with your good friends in the open air sharing vino and small plates is priceless.",review,vhxFLqRok6r-D_aQz0s-JQ,0,0,0
uL_kqSm8ZqJ_3U88uwA8tw,2012-07-30,CVFQy_w2RKrMA7TtPM0EQA,5,"This place is fantastic!

We went in on Sunday the 29th of July around 5:00pm.]The guy behind the counter told us to enjoy ourselves, take our time, ask if we had any questions.]We wandered around for a bit, I found a bottle of Argyle bubbly that I wanted, and then began to stare with lust in my eyes at the selection of Absinthe.]

Girlfriend wandered over to ask the guy to recommend a white that wasn't a Chard as we both really don't like buttery oak anything.]He took a few cues from her, and found a great bottle of white which we drank with great glee last night.]

This was a test for the guy behind the counter.]She didn't set a price limit, just said ""show me your favorite."" He could have done what many others have in the past and shown us a $50 bottle, but instead he showed us a kick ass bottle at the $14 price point.]This is the mark of a good wine seller.]Find you what you want without bending you over on the price.]Yes, sometimes I want to spend $400 a bottle, but not all that often.]I'd rather get my drink on at the price he found, and he turned us onto a white we both REALLY liked, which is super rare as we have very different tastes.

We'll absolutely be going back to buy more fermented grape from this place!

Prices are on par with Total Wine, but what you're really paying for is the help of someone who knows what they sell and likes their job.]Great job Sportsman's, see you next Sunday for afternoon drinking!",review,W7zmm1uzlyUkEqpSG7PlBw,1,1,0
uzETXY35sIROqx6nnGuq-A,2011-01-15,OQjK5jYwSzoyUvOt1kEyPw,3,"I'm torn.


I LOVED my $20 facial.]I'll probably go back for more once Groupon and the like run out of deals.

However, I also got a brow and eyelas tinting.][I wouldn't recommend that service from here.][My brows were uneven, and my lashes faded out quicker than normal.",review,bkRfY8jHdFxf7k8vLX4buA,0,0,0
06kfoeRs9Acj82Yl3i9p_w,2010-07-03,g0PIxO362sPzzvoYXNU4KQ,5,"Recently moved back to Mesa, I have been on the hunt for a place to get a good sandwich and fresh bread.]This place now tops my list of places in the East Valley to get a good sandwich.]My first sandwich was the Atlantic Haddock Provencal.]A sandwich made with seared, lightly breaded haddock, sliced hard-boiled egg, fresh basil, romaine lettuce, tomato, Provencal tartar sauce on a grilled Brioche roll.]The brioche was amazing.]It was light and fluffy.]The haddock was perfectly cooked with just the right amount of breading, and the vegetables were fresh and in perfect proportions as to not overpower the bread and haddock.]Sometimes when you go to a sandwich shop they overload it with everything else that the meat and bread are just there to accessorize the vegetables and sauce.]This was perfectly done.]The atmosphere is pleasant and open with nice music as the light smell of fresh bread in the background salivates me.]This is a must-visit lunch time destination.]Dinner review shortly.",review,kxfUWPT6PuwieZHonfXtLw,0,0,0
SMpL3z4FLF07bRA6-y22JQ,2009-04-05,2bPgTaY62Jc_FoTtXz35lg,5,"What a wonderful night.]It didn't start out that way.]I found this restaurant on yelp, not realizing that it was sixteen miles from the hotel my wife and i were staying at.]I heard the grief all the way there.]""Come on honey, it's an adventure!"".]

We arrived, and were greeted warmly and shown right to our table.]Zach, our waiter, was right there to offer us drinks and appetizers.]We had the Summer Rolls and they were delicious! 

I explained to  Zach that I was allergic to wheat and he brought us a special ""gluten free"" menu the owner had created for those of us who are allergic to wheat.]Zach even brought us some special wheat-free dipping sauce for the Summer rolls.]He showed great care, provided great customer service,  and the sauce  was delicious!

The portions were good sized and the presentation was beautiful.]But the wonderful tastes and personal service made the night special.]Oh, the bathrooms were clean too.]Thanks Zach, and thanks Malee's.]It was a great night my wife and I look forward to repeating.](Yes, she admitted after dinner that the drive was worth it.)",review,7a_7iT6nDMQc76bz3-TQwg,1,1,0
ht17atGW3tP8dFeiJkXI_g,2012-12-29,E7R_HyDkf4r0zVEuWxQl7A,3,"I met up with a few ladies here for drinks a few weeks back at the suggestion of someone else.]We didn't end up playing pool, just enjoyed our drinks at the bar before moving over to a table.]We were definitely over dressed and probably out of place, but it was a chill place to let loose.]Drinks were okay, food was nothing outstanding, prices were to be expected.",review,6OWHDbEq23f24Vki_veHBA,0,0,0
EXmWz2eaKTGNIf3FJUlVZA,2011-05-11,PE4ueS5NlXcBw4Ixb8G0hA,5,"I am a way more frequent visitor of the bell rd location, but sometimes I have to travel downtown for work.]When I do, I make my route pass by this place because I have to have dutch bros.][The guys at the bell location are pretty familiar with me by now but these guys still treat you as if you are there best customer.]And it's the best coffee I've ever had.",review,Mex8qXT7nR89uTKX_qtgSA,0,0,0
TdNIQQcfslKjkey4-yAlKg,2009-09-24,fQwfcdBJb1tf7JRTRE5EDg,5,Even more great news....on Tuesdays there is a special of 35c per ounce.]Not that I needed another incentive...but this is GREAT.,review,0ouMuScWJ3GuNtWEmmsziw,0,2,0
NN9dbEZF_c4YNgfWWAEVig,2009-06-10,a0YtahC0ZWer56OPruJA-A,2,"Been there, done that.][Fair sandwiches (better than Safeway, anyway).][Only 2 stars since I didn't know about the free soft serve, so didn't get to try that.

There's gotta be a good New York-style deli west of the 17 and north of Thunderbird.][Isn't there?  Doesn't have to be great.][Good would be wonderful.",review,ETIAM78kYT_xPM8b2iqi7g,1,1,1
oyzxIqrtzu-8sWlPhJVsLw,2012-07-12,3R_6Havc78W_IWkOhK1Liw,5,"Where to begin?

This is my favorite Mexican food establishment ever.]I've been frequenting Carolina's for years and never once have I been disappointed.]Some might compare it to Filiberto's or any of those [insert surname here]berto's but this is on a whole different level.

Atmosphere-wise it's one step above a sketchy hole-in-the-wall but the food makes up for everything the appearance of the place lacks.]I don't know their secret but their beans, the tortillas, the salsa...]it's all to die for.]And IT'S.]SO.]CHEAP.]Like, seriously, I'd dish out more money for this food but the fact that it really is that cheap is the icing on the cake.]

It's almost always busy but it's always worth the wait.]Always.

If you haven't gone...]you're missing out.",review,SlCfUUr1Pa7CzzSxbMH1pw,2,3,2
qMkIbQFrROSnPaQ7at85-w,2007-03-12,uCdLSQa-bH_aYM-5DNuQJQ,5,"I just got back from an Arizona spring training vacation, and one of the highlights was definitely the Desert Botanical Gardens.][We came really close to skipping on a visit altogether because it was 5:00pm, but decided to give it a shot...it was worth it!  I was a little disappointed that the Butterfly Pavillion had closed for the day at 5:00pm, and several walking areas were being used for weddings/receptions (who could blame these people??) but still got to see a lot of beautiful desert plants and wildlife.][We managed to get in for free, not sure if it was because of the time of the day or all the people just walking in for the weddings though, which totally made the park that much more fun.][I am not sure I would have gotten as much enjoyment out of it if I'd had to pay $5 to get in...

The little desert rat-sqirrels, and rabbits were totally fun to try to find hiding in the many different plants and burrows.][I felt like a little kid ooh-ing and ah-ing at the different varieties of cacti and desert wildflowers, and have to give this place the ultimate rating .][If you're ever in Arizona, please give this place a try, it's very well put together and a beautiful site to see.",review,dxPBchN0OnHTENctEUm7NQ,1,1,0
V4wiGd78Si52Gys9gmoZCg,2010-11-22,WB_tV05UYyBO_EC0oTIXCw,2,"Meh....decent Filibertos knockoff but the place feels like a major health hazard considering how new it is.

Just think Filibertos with less quality control and smaller portions.",review,OPStKHloEOVxcBtFgkzh2A,0,0,0
HGOsJ1-GXCk5_8RmwKxomA,2009-06-14,RSwZ_b5xV9ovGXTX3mux_w,2,"eewh! yuck and wtf!?

This Barnes & Noble Book Store sucks for sitting back, relaxing and trying to read.]I know it is not a library, and I don't expect it to be.]But, come on - you can at least have some sense of trying to keep the noise level down and have some cozy seating.]

And...]Yikes! The people here are gross.]They had some couch-chairs to lounge in and they were - in all of their grossness.]And they were reading magazines of all things.]WTF buy it and go home and let your kids do kart wheels there.]EEWH!

Then, those of us who actually purchased books and were trying to peacefully read them were in the cafe' - sitting on their dirty wooden benches - where I guess the servers there think that part of theirs jobs in serving coffee is to do a drum solo every time they empty the used coffee grinds into the trash can - which was about every 5 minutes.]Yeesh! Luckily, I had my iPod.]It was blasting and I still could hear them banging away.]It was not a very cleanly area either.]

I was going to ask if they had wifi but I just high-tailed it out of there instead.]This place is small too and their book selection is limited.

I have been looking for a place to go to read, work and drink some coffee in my area (Arrowhead) and this one is definitely crossed off of my list.]

Come here to try and find a book but don't come expecting to kick back and enjoy your novel or what have you.]If you like people watching though, this may be your place.]There are all kinds here.

PS: and I left my fav coffee mug at this crappy place - like I will go back and get it.]I think I would burn it first - bummer!",review,nZ9XFVETN4hxdK4qPb-T3Q,4,5,8
NCbHGtOP5yJBJsPPaE3X5g,2008-08-01,GXhCVzS14jGRpwusofxFIw,5,"Being Indian, and having grown up in London, I have been pretty spoilt for Indian food.]Imagine my dismay when I moved to Phoenix! I've tried many different places here in town desperately trying to recapture the memory of a good London curry house but each time I've left either disappointed or clutching my guts fearing what may come.

Couple of friends introduced me to this place a few months ago and I'm stoked.]It's not as good as the stuff back home.]And I'm sure you can get better in San Francisco or New York.]But if you are looking for something closer to home you can't go wrong.

Plus its got the real live Indians eating in there too.]Can't be bad!!",review,3sJ62Mkavx69FBec71agYg,4,5,5
MUsqPXthMdHoPEow9M3MfA,2007-07-28,EuC1SHR55UGShkq3iovTEQ,1,This place is not there anymore.,review,VBEbhE0ISjg6xowGNiGmgQ,0,3,1
7XulXhz9PN2ctxtv0B0b7Q,2012-03-16,M0sPPYqC8ZDESo7HeJgC-g,5,Gaylee is great! She is super sweet and so professional! Her work is amazing.]I found her through one of those online deals and now I am convinced that I will never go elsewhere.]Keep up the great work!,review,33T-R7e8y7st0PA2HRyHnw,1,0,0
cgNIBHS2mLdbTRiodAT6EQ,2007-04-06,ZqzBvizyfGpzfiveEsgZ8A,3,"No frills.][Nothing fancy.][Just some honest burritos and tacos.][Voted ""best taco"" by New Times a few years back (in the 90's).][Not sure I agree, but they consistently satisfy.][They make a hearty breakfast burrito too.][If you're looking for Sonoran or Tex-Mex or anything beyond what you might find at Filiberto's, try somewhere else.][The red burro combo is my personal favorite.][It's saucy (enchilada style) and just spicy enough.][Bottled beer available.",review,1uTS7hrpgphH7ZDK8EThzw,0,1,0
nY2QBNMEfT3j68j-DHOGyg,2010-06-19,ENbvrftx0kvaDfrR1mchSA,4,"Went here this morning around 10 am.]There was like a 20 minute wait, but no biggie.]Service was fast, orders were fresh and correct, and place was clean.]It is the Waffle House, not a fancy joint.]So for what it is, it was good.]Plus the staff are all very easy going and create a fun lively atmosphere.]Good for a casual breakfast.",review,QdypppSRw2H5UtMu1IebLw,0,0,0
2ceeU8e3nZjaPfGmLwh4kg,2011-08-09,iDujx3HhzFt3mv4KPay6eA,4,"Where do I begin? I love Casey Moore's!

What a great ambiance! The outside patio is where it's at, with tons of seating and misters.]Lots of beautiful decorations to stare at while you're waiting for friends to arrive, and the staff as well as fellow patrons are always very friendly.

When I feel like getting in touch with my hippie side I go to Casey Moores, because I can always expect to find someone outside painting a work of art, or photographing the wandering cats (yes, they have cats! they're well-fed and happy).]

It gets pretty busy after 5pm, but the good news is that if you arrive before 5 you can bring your pets and stay all night.]I bring my dog in all the time, and she is always met with animal lovers who didn't know they could bring their pets..]so now you know!

The oysters are good, but if you're eating them out on the patio the heat kind of kills that deal for you.]I had never tried oysters before going to Casey's but they are surprisingly tasty and comparatively better than other oyster houses.

If you're feeling pretty ballsy, go pee on the Blarney Stone! Every time I go there I wish I was a man so I could do it.",review,px6RIT_CcE2Z1Jd52C8TQQ,2,1,0
u3HMalNH-xBgZUXjnH3O6Q,2010-03-19,Z67Znbe5riZE4YISO45XAA,1,"Rarely do I give a 1 star rating but after four attempts in four months to get my fax line and internet rolling I can honestly say they have earned this.][After finally showing up for a scheduled appointment the tech told us our internet was fine but we disagree because we are getting the same speed we had with Qwest in Cave Creek (SLOW)  and they are charging us $64 a month for what they call the upgraded 20mbs.][Furthermore, I tried to send out a couple faxes after he left and the line is not responding.][Im going to drive down to the store tomorrow and demand that they remove the fees for service I have not received and just get efax.][As I noted in the first review we were excited to upgrade to faster internet so that makes this experience even worse.",review,QnMPMD8Nh3ErZGfMRGAeYg,0,0,0
qecLHHzAwgkkeA1bG81vmw,2011-01-18,kPS5PRqkwDpJx_bpDx9lCg,3,"Service was good, however my fettucine alfredo with meatballs was just OK.]I would pass on this menu item the next and try something different.",review,8q2pilNlC3_mTfyDzp0TiA,0,0,0
vA8T8QXh78iSXhxShLNgQA,2010-07-21,DWq3femFL-muAUB6lMBQDA,2,"So, I went because of all the hype.]Immediately, realized how overrated it was.]The ambiance is like a Chilis but trying to be mexican.",review,zFfXgANzhIcD-JkdBygcZQ,0,1,0
K2_Hmmo5crTYWiT_1sWnfQ,2011-12-22,FSrIgThMfFIh__TubVQkxw,3,"Ok, so I'm catching up on past-due reviews.][For me, Chipotle is one of those places you go to when you want something to eat from critters that have been decently treated while giving their life for your enjoyment.][And the food is ok too.][The guacamole is always fresh, the burrito's are big and there are lot's of add-ins.][Just don't expect any gustatory excitation, it's pretty basic, non-threatening, and I think I heard somebody refer to it as gabacho mexican food.][I think that pretty well sums it up.][However, a big plus is that the iced tea is always fresh and all-you-can-drink :-)",review,J3I2NClEbD1Xr8lOdjxlqQ,0,0,0
NBwPgX7L2D-EZedgo3A-pw,2009-08-18,roMeHsyf55-_O7rpudBbZA,4,"Gils..]A relatively new business to the complex on 16th St and Bell Rd.]

Gils is NOT your average Mexican Style food.]It is New Mexican Style.]They use whole beans, no lard and light on flavor.]The rice is not orange but more of a yellow with hints of garlic infused.]The burritos are covered in red or green sauce, which can be a hot or mild depending on the crop.]

I had the pork Carnita's burrito topped with green sauce.]Beans and rice.]I would have been disappointed it I expected smashed refried beans too.]BUT I love the beans as they are.]They are sort of like a ham hock style bean.]The carnitas was wonderful and huge.]filled with pork and not a spec of fat in it.]Topped with cheese and Hatch Green Chilie sauce.]Did I mention Huge? 

The whole meal including water and chips and salsa set me back $10 bucks.]I even have a small lunch for tomorrow.]The chips are homemade and the thicker type.]The red salsa was spicy but not hot and green was good.]

The rest of the menu looked good, nothing stood out as a must have but I will be back.]

The place was clean and they made a nice patio outside, complete with waterfall and everything.",review,C6IOtaaYdLIT5fWd7ZYIuA,16,19,5
VY_tvNUCCXGXQeSvJl757Q,2012-12-15,31mOjx2g1F2xAVi20JQP1g,4,Good pizza.]Nice and laid back.]Good staff too.,review,vpb5jICQEl6vT0NlHq1dug,0,0,0
HvfefhU4b38wcSulkBzA1A,2012-11-05,a5WztkUFN4onrcG1NMoYuQ,5,The praise and worship with Pastor BJ just sets up a God Filled service with the charismatic and awesome Pastor Maiden ...]Going the Past 18 months has made our Marriage Stronger and Faith Magical,review,hLi9rdbx4cXBklc4osQEJA,0,0,0
4EeLblEpJc2VeBowa94YPQ,2008-03-28,RxwjDwQsSRE7flP6N4L4tA,5,"I come here probably at least once a week.]The prices are right, there's a good variety of ""ethnic"" food, the cashiers are quick and friendly, and they're just helpful.]I locked myself out of my car when having a space-cadet moment and they let me use their phone to call AAA to bail me out.]

Fresh flowers + great selection of wine and cheese + all the essentials 

They deal is that they cut out the middle man to get great prices for quality products and they don't have sales because they always sell their products at the best price possible.]=) GO TJ'S!",review,IE_nJq65Qpso5fN4tG9zjQ,2,3,0
3H2ttTM2aSIaZ6FTjHwDQQ,2012-11-29,6wih8fh9hGHRCc4tk6U3ew,5,"I have only gotten the cafe sua da (iced coffee) here but it's the best I have had yet.]When you walk in there is always fresh coffee lined up in cups on the counter ready to be mixed with sweetened condensed milk.]I don't get to Mesa often but when I do I go here for the wonderful, rich, dark and creamy coffee.]This is strong stuff; that first sip is so good.]The richness, full flavor, creamy caramel flavors are heavenly.][And as the ice melts, it mellows out the flavor a little and it's still great.]I can't say I have had all the cafe sua da in the valley, but what I have had; this is my favorite.]

Next time I come to Mesa for work I will need to come at lunch time so I can try the pho.",review,UhryFhGe1tqdbBzAhdooTQ,0,0,0
Gq092IH6eZqhAXwtXcwc6A,2007-11-14,DDt-wItJxXlzsErG2XE2mQ,3,"Only had a chance to experience the Oscuro (amber lager) and the pizza (the Arizona vs.]Boston) so far but it's enough to make me want to come back and try more.

Lots of flat screens.]Should be a great place to spend a Sunday afternoon watching footbal in the fall.",review,bkPFUCENKOYFDit-eV2PSw,2,2,0
